branch_predictor,prefetcher,workload,NRH,Prac Level,ABO_Only,ABO_RFM,TPRAC,TPRAC-TREFper2tREFI,TPRAC-TREFper3tREFI,TPRAC-TREFper4tREFI,TPRAC-TREFpertREFI
hashed_perceptron,no,435.gromacs,1024.0,1.0,,,1.0460451632916006,,,1.0489973637640424,1.057750016418386
hashed_perceptron,no,436.cactusADM,1024.0,1.0,,,1.0727698018493677,,,1.06575245011686,1.0460677899806317
hashed_perceptron,no,437.leslie3d,1024.0,1.0,,,1.0949383420783165,,,1.0836773943865647,1.0501816797467505
hashed_perceptron,no,444.namd,1024.0,1.0,,,1.0458417623279164,,,1.0469774762525659,1.056795241921984
hashed_perceptron,no,445.gobmk,1024.0,1.0,,,1.0410884538335674,,,1.045226074474682,1.0565583988614078
hashed_perceptron,no,447.dealII,1024.0,1.0,,,1.038308161382335,,,1.0423057071926274,1.056004101637014
hashed_perceptron,no,450.soplex,1024.0,1.0,,,1.0717710384004298,,,1.06528649518947,1.0396771897598198
hashed_perceptron,no,453.povray,1024.0,1.0,,,1.037638631684926,,,1.0417762722209696,1.056351259911409
hashed_perceptron,no,454.calculix,1024.0,1.0,,,1.0369425961637369,,,1.0416191225572462,1.0561653492715959
hashed_perceptron,no,456.hmmer,1024.0,1.0,,,1.045009987691852,,,1.0477264323530193,1.0545262411497829
hashed_perceptron,no,458.sjeng,1024.0,1.0,,,1.0633111019279942,,,1.0605221575172963,1.0562747521726332
hashed_perceptron,no,459.GemsFDTD,1024.0,1.0,,,1.06675654715492,,,1.0620010187989408,1.0502349956296493
hashed_perceptron,no,462.libquantum,1024.0,1.0,,,,,,1.0739287178463426,1.0416752719278122
hashed_perceptron,no,464.h264ref,1024.0,1.0,,,1.0526140579072925,,,1.050549238322297,1.0567657693629813
hashed_perceptron,no,465.tonto,1024.0,1.0,,,1.0447425114453894,,,1.0469036988287796,1.0569235859561468
hashed_perceptron,no,470.lbm,1024.0,1.0,,,1.060782117192131,,,1.0524580632688338,1.0301985975097352
hashed_perceptron,no,471.omnetpp,1024.0,1.0,,,1.0656082556638249,,,1.0595061223734628,1.0440468430196184
hashed_perceptron,no,473.astar,1024.0,1.0,,,1.0656941893238046,,,1.0619839779558586,1.0538347260326033
hashed_perceptron,no,481.wrf,1024.0,1.0,,,1.0508379544995998,,,1.0512842832411806,1.0555317880830668
hashed_perceptron,no,482.sphinx3,1024.0,1.0,,,1.0859068998457901,,,1.0858779033574737,1.047717838916493
hashed_perceptron,no,483.xalancbmk,1024.0,1.0,,,1.075410187270854,,,1.0664601938841909,1.0457802891992996
hashed_perceptron,no,600.perlbench,1024.0,1.0,,,1.0392448075162544,,,1.0438387271554197,1.0563373223706622
hashed_perceptron,no,602.gcc,1024.0,1.0,,,1.0647988618782944,,,1.0602930529598884,1.0552817020024512
hashed_perceptron,no,603.bwaves,1024.0,1.0,,,1.0415279346865185,,,1.0463884996721833,1.0540906924159748
hashed_perceptron,no,605.mcf,1024.0,1.0,,,1.0816767821606006,,,1.0711977750567077,1.0472990099722725
hashed_perceptron,no,607.cactuBSSN,1024.0,1.0,,,1.0793728114730212,,,1.1023705262436985,1.0410983633071298
hashed_perceptron,no,619.lbm,1024.0,1.0,,,1.0593285492123845,,,1.0503725251056424,1.0299431895121087
hashed_perceptron,no,620.omnetpp,1024.0,1.0,,,1.0670676200743952,,,1.0606923308312055,1.0459613234899607
hashed_perceptron,no,621.wrf,1024.0,1.0,,,1.0371656270731722,,,1.0416478403620744,1.0563003367369093
hashed_perceptron,no,623.xalancbmk,1024.0,1.0,,,1.0548885454477277,,,1.0536752562651401,1.053344997310449
hashed_perceptron,no,625.x264,1024.0,1.0,,,1.0550769883889477,,,1.055544223170259,1.057516531677516
hashed_perceptron,no,627.cam4,1024.0,1.0,,,1.0609050212969906,,,1.0548617649486045,1.0466340974096935
hashed_perceptron,no,628.pop2,1024.0,1.0,,,1.0833106172189912,,,1.0694935267373493,1.0464277647171958
hashed_perceptron,no,631.deepsjeng,1024.0,1.0,,,1.0718871901169909,,,1.0671505854142995,1.0570745748032033
hashed_perceptron,no,638.imagick,1024.0,1.0,,,1.0519566150637225,,,1.0499718149768031,1.0586164010023207
hashed_perceptron,no,641.leela,1024.0,1.0,,,1.0386669103803656,,,1.042837449368625,1.0564651136416994
hashed_perceptron,no,644.nab,1024.0,1.0,,,1.0443138117711586,,,1.0525502086113312,1.0564464484844385
hashed_perceptron,no,648.exchange2,1024.0,1.0,,,1.0362804379480344,,,1.0410977476545786,1.0561600575070929
hashed_perceptron,no,649.fotonik3d,1024.0,1.0,,,1.0703775612472868,,,1.0618319420560063,1.0382919202276464
hashed_perceptron,no,654.roms,1024.0,1.0,,,1.0794511713494237,,,1.0707921048570228,1.0483434537224243
hashed_perceptron,no,657.xz,1024.0,1.0,,,1.0677948862090372,,,1.0657386799902187,1.0509461462708682
hashed_perceptron,no,cassandra,1024.0,1.0,,,1.0382067845815943,,,1.0389352845064588,1.033193633183531
hashed_perceptron,no,classification,1024.0,1.0,,,1.0386890744664543,,,1.040429409326705,1.0345508765100528
hashed_perceptron,no,cloud9,1024.0,1.0,,,1.0606204361859561,,,1.050579579733417,1.0350401253519275
hashed_perceptron,no,nutch,1024.0,1.0,,,1.0559042346350815,,,1.0460057050847473,1.0306625238775888
hashed_perceptron,spp_dev,401.bzip2,128.0,1.0,0.9953719545879802,1.0526642557909112,1.530930523033111,1.5151248814613298,1.5162842761365347,1.4576289161656424,1.4929228702885344
hashed_perceptron,spp_dev,401.bzip2,256.0,1.0,1.0,1.084305482841411,1.3039157182199235,1.2936874674497227,1.3464722476028999,1.2946619084762891,1.3058355632250853
hashed_perceptron,spp_dev,401.bzip2,512.0,1.0,1.0,1.0432745429758516,1.104313600625747,1.1590430103868044,1.1080973234533242,1.1579580304510624,1.1418308802500623
hashed_perceptron,spp_dev,401.bzip2,1024.0,1.0,1.0,0.9949305174167662,1.1066888384798839,1.0449844020353252,1.0489485387794921,1.0559931208675195,1.0488641950725432
hashed_perceptron,spp_dev,401.bzip2,1024.0,2.0,1.0,0.9949305174167662,1.1066888384798839,,,,
hashed_perceptron,spp_dev,401.bzip2,1024.0,4.0,1.0,0.9949305174167662,1.1066888384798839,,,,
hashed_perceptron,spp_dev,401.bzip2,2048.0,1.0,1.0,1.0312109869811101,1.0528418813551335,1.0244321711343531,1.0162881386222626,1.039588649179288,1.0488641950725432
hashed_perceptron,spp_dev,401.bzip2,4096.0,1.0,1.0,0.9873027244595145,1.0236838817224612,1.0244321711343531,1.0162881386222626,1.0122137488280876,1.0488641950725432
hashed_perceptron,spp_dev,403.gcc,128.0,1.0,1.0022134963263134,1.0111058401923265,1.3185096733052812,1.3201008179555151,1.3168415460809848,1.3160574649560055,1.316685543225054
hashed_perceptron,spp_dev,403.gcc,256.0,1.0,1.005738700203019,1.0045120271702963,1.2169742654697882,1.2155461687046418,1.2083979739916255,1.2093294370382877,1.2068325972644436
hashed_perceptron,spp_dev,403.gcc,512.0,1.0,0.9998901090428817,1.0048803812340776,1.1017907713617756,1.1114371124031857,1.1024718604462895,1.1064263070087488,1.1125166232321242
hashed_perceptron,spp_dev,403.gcc,1024.0,1.0,0.999981712709751,1.0042491831085605,1.0489616017505043,1.0479645373731046,1.051584812365733,1.0530411159227968,1.0563103126768396
hashed_perceptron,spp_dev,403.gcc,1024.0,2.0,1.000423954159271,1.0042491831085605,1.0489616017505043,,,,
hashed_perceptron,spp_dev,403.gcc,1024.0,4.0,1.000005981432761,1.0042491831085605,1.0489616017505043,,,,
hashed_perceptron,spp_dev,403.gcc,2048.0,1.0,1.0,1.0031659954726622,1.0188328820110772,1.02815515633842,1.0187674701947087,1.0269925182996111,1.0563103126768396
hashed_perceptron,spp_dev,403.gcc,4096.0,1.0,1.0,1.003684041227018,1.008653168596202,1.02815515633842,1.0187674701947087,1.0140736271228532,1.0563103126768396
hashed_perceptron,spp_dev,410.bwaves,128.0,1.0,1.0,1.2929182938538708,1.7606941105253817,1.6801169429818128,1.7063960350661347,1.7235907051605015,1.6143237983330745
hashed_perceptron,spp_dev,410.bwaves,256.0,1.0,1.0,1.1386172431699726,1.4104354519258648,1.3743746812555266,1.3875503983596416,1.3852234255130815,1.3240080181790421
hashed_perceptron,spp_dev,410.bwaves,512.0,1.0,1.0,1.0371134717472879,1.173322661799065,1.146379175635221,1.1574167683139154,1.1567782451635182,1.1233034916752709
hashed_perceptron,spp_dev,410.bwaves,1024.0,1.0,1.0,1.010134918340253,2.14756577566921,1.0598895007790776,1.0664477180781844,1.0619531298287843,1.035754995418982
hashed_perceptron,spp_dev,410.bwaves,1024.0,2.0,1.0,1.010134918340253,1.073782887834605,,,,
hashed_perceptron,spp_dev,410.bwaves,1024.0,4.0,1.0,1.010134918340253,1.073782887834605,,,,
hashed_perceptron,spp_dev,410.bwaves,2048.0,1.0,1.0,1.0040246204347496,1.039323496976637,1.0178769121980065,1.0119175385327028,1.0337469891531428,1.035754995418982
hashed_perceptron,spp_dev,410.bwaves,4096.0,1.0,1.0,1.0087723333899241,1.024110286556396,1.0178769121980065,1.0119175385327028,1.0089378517000513,1.035754995418982
hashed_perceptron,spp_dev,416.gamess,128.0,1.0,1.0,0.9995790381125654,1.2347073837784728,1.2425395269873263,1.2400045215633997,1.2385396914934665,1.250511806227239
hashed_perceptron,spp_dev,416.gamess,256.0,1.0,1.0,0.9994094536528443,1.158627640104307,1.168557631658879,1.164414038771223,1.1624533493284122,1.1764494590459293
hashed_perceptron,spp_dev,416.gamess,512.0,1.0,1.0,1.0001005139269843,1.079076713166707,1.088128961692803,1.0840381022388015,1.0844596179690063,1.095572603913109
hashed_perceptron,spp_dev,416.gamess,1024.0,1.0,1.0,0.9999823415957375,1.0376696483364607,1.0458925866862325,1.0427683604868843,1.0415130469802494,1.0563700471572122
hashed_perceptron,spp_dev,416.gamess,1024.0,2.0,1.0,0.9999823415957375,1.0376696483364607,,,,
