branch_predictor,prefetcher,workload,NRH,Prac Level,ABO_Only,ABO_RFM,TPRAC,TPRAC-TREFper4tREFI,TPRAC-TREFper3tREFI,TPRAC-TREFper2tREFI,TPRAC-TREFpertREFI
hashed_perceptron,spp_dev,401.bzip2,128.0,1.0,0.9926690347940829,0.9656014734136465,1.046531985984734,1.002024647709411,1.0535697135349633,1.0554024671648976,1.066145870316499
hashed_perceptron,spp_dev,401.bzip2,256.0,1.0,1.0,1.0487216786756162,1.0221231540278908,1.0220018492081888,1.0768909181117774,1.0217257557901465,1.0513588022754643
hashed_perceptron,spp_dev,401.bzip2,512.0,1.0,1.0,1.0474377406332096,0.9784086738789783,1.038531265139021,0.9860177541441522,1.0487748242293535,1.0256024998622413
hashed_perceptron,spp_dev,401.bzip2,1024.0,1.0,1.0,0.992750094580302,1.0557443220404858,0.9980272627727309,0.9887208982131531,0.9921594365369395,1.0
hashed_perceptron,spp_dev,401.bzip2,1024.0,2.0,1.0,0.992750094580302,1.0557443220404858,,,,
hashed_perceptron,spp_dev,401.bzip2,1024.0,4.0,1.0,0.992750094580302,1.0557443220404858,,,,
hashed_perceptron,spp_dev,401.bzip2,2048.0,1.0,1.0,1.041393130899734,1.0327587868710744,1.0245383417247496,1.0,1.0,1.0
hashed_perceptron,spp_dev,401.bzip2,4096.0,1.0,1.0,0.9869817694209444,1.0123402016803902,1.0,1.0,1.0,1.0
hashed_perceptron,spp_dev,403.gcc,128.0,1.0,0.9948338339739478,0.9205753514513472,1.1043306364666567,0.9702522875493658,0.9361187264708964,0.9778888993495,0.9773568261817247
hashed_perceptron,spp_dev,403.gcc,256.0,1.0,0.9642267013216828,0.9075934783442067,1.0149437818762816,0.9744761787360285,0.9566023235332997,1.0287867734876723,0.8256605846621693
hashed_perceptron,spp_dev,403.gcc,512.0,1.0,0.9828310479772492,0.927008008940578,0.9636256361580025,0.9206919121827476,0.897455455223347,0.8697966736921421,0.9927078738927734
hashed_perceptron,spp_dev,403.gcc,1024.0,1.0,0.9854944987424378,0.9619837508520074,0.9375629251549698,0.9627485428557557,0.8852154406029961,0.8667896450464057,1.0
hashed_perceptron,spp_dev,403.gcc,1024.0,2.0,0.99261307239834,0.9619837508520074,0.9375629251549698,,,,
hashed_perceptron,spp_dev,403.gcc,1024.0,4.0,0.9799505048782354,0.9619837508520074,0.9375629251549698,,,,
hashed_perceptron,spp_dev,403.gcc,2048.0,1.0,1.0,0.9626609668096868,0.8898461648979122,0.9080251894185061,1.0,1.0,1.0
hashed_perceptron,spp_dev,403.gcc,4096.0,1.0,1.0,0.9604508609816346,0.9209080200326766,1.0,1.0,1.0,1.0
hashed_perceptron,spp_dev,410.bwaves,128.0,1.0,1.0,1.0516466843611652,1.14856727845455,1.1429800405016424,1.139740203825579,1.1381058428958157,1.1253115048630085
hashed_perceptron,spp_dev,410.bwaves,256.0,1.0,1.0,1.0254277258304205,1.099392308415797,1.0923197409611105,1.0891279403527507,1.08298153865174,1.076897332612932
hashed_perceptron,spp_dev,410.bwaves,512.0,1.0,1.0,1.0105168886994056,1.044659151643827,1.0399324511297618,1.0344051472599833,1.030489246303658,1.0123594114706473
hashed_perceptron,spp_dev,410.bwaves,1024.0,1.0,1.0,1.0036971686995593,2.038186953403776,1.018067860737276,1.0112666146623603,1.0063699836453919,1.0
hashed_perceptron,spp_dev,410.bwaves,1024.0,2.0,1.0,1.0036971686995593,1.019093476701888,,,,
hashed_perceptron,spp_dev,410.bwaves,1024.0,4.0,1.0,1.0036971686995593,1.019093476701888,,,,
hashed_perceptron,spp_dev,410.bwaves,2048.0,1.0,1.0,1.0021265625612783,1.0073482925008088,1.0032280289037945,1.0,1.0,1.0
hashed_perceptron,spp_dev,410.bwaves,4096.0,1.0,1.0,0.9984342152960475,1.0007240747295447,1.0,1.0,1.0,1.0
hashed_perceptron,spp_dev,416.gamess,128.0,1.0,1.0,0.9859301462597454,1.0397191273446214,1.0312714105650234,1.0277319312631865,1.0369732113887946,1.0265337577472435
hashed_perceptron,spp_dev,416.gamess,256.0,1.0,1.0,0.9786243002672829,1.0250240721672763,1.0210767475802602,1.0290810371477466,1.0211941291281843,1.0085606329240975
hashed_perceptron,spp_dev,416.gamess,512.0,1.0,1.0,1.0050398932428395,1.0185516082046873,1.0273582119764033,1.0161555709753092,1.0165630293847545,1.0007685634052035
hashed_perceptron,spp_dev,416.gamess,1024.0,1.0,1.0,0.9978875077959084,0.9973778137986421,0.993783916568922,1.0023752960122174,1.0104650833252415,1.0
hashed_perceptron,spp_dev,416.gamess,1024.0,2.0,1.0,0.9978875077959084,0.9973778137986421,,,,
hashed_perceptron,spp_dev,416.gamess,1024.0,4.0,1.0,0.9978875077959084,0.9973778137986421,,,,
hashed_perceptron,spp_dev,416.gamess,2048.0,1.0,1.0,1.0,0.9986455608031176,1.0014386274729565,1.0,1.0,1.0
hashed_perceptron,spp_dev,416.gamess,4096.0,1.0,1.0,1.0,1.0019812904408658,1.0,1.0,1.0,1.0
hashed_perceptron,spp_dev,429.mcf,128.0,1.0,1.0009791827722871,1.0039834074588962,1.0554674460823825,1.0627957422987762,1.0506898211492126,1.054256739401599,1.047419962626733
hashed_perceptron,spp_dev,429.mcf,256.0,1.0,0.9998999343622706,1.007482537384705,1.0438387345953446,1.0278056005745366,1.034201306695562,1.0311875407059778,1.0239287948229003
hashed_perceptron,spp_dev,429.mcf,512.0,1.0,1.0,1.001028585664842,1.013203478752697,1.0130672134286318,1.0114483668967569,1.016496464959127,1.000561263237911
