branch_predictor,prefetcher,workload,NRH,Prac Level,ABO_Only,ABO_RFM,TPRAC,TPRAC-TREFper2tREFI,TPRAC-TREFper3tREFI,TPRAC-TREFper4tREFI,TPRAC-TREFpertREFI
bimodal,spp_dev,401.bzip2,1024.0,1.0,,,0.990342474475131,,,1.0041945476351102,1.0
bimodal,spp_dev,403.gcc,1024.0,1.0,,,1.137649954428738,,,1.0241618119075115,1.0
bimodal,spp_dev,410.bwaves,1024.0,1.0,,,0.9924844868561171,,,0.9849471435481062,1.0
bimodal,spp_dev,416.gamess,1024.0,1.0,,,1.0135951048787208,,,1.0083875020577902,1.0
bimodal,spp_dev,429.mcf,1024.0,1.0,,,1.0088850687362072,,,1.0045246196503768,1.0
bimodal,spp_dev,433.milc,1024.0,1.0,,,1.0016201349704352,,,1.0076390382118092,1.0
bimodal,spp_dev,435.gromacs,1024.0,1.0,,,1.0056969449791462,,,1.017617726094461,1.0
bimodal,spp_dev,436.cactusADM,1024.0,1.0,,,1.015661814238954,,,1.000797995430881,1.0
bimodal,spp_dev,437.leslie3d,1024.0,1.0,,,0.9984690666147925,,,0.9828437549780941,1.0
bimodal,spp_dev,444.namd,1024.0,1.0,,,0.9902609659793981,,,0.9957834958471204,1.0
bimodal,spp_dev,445.gobmk,1024.0,1.0,,,1.0109203748279176,,,1.1818706449901182,1.0
bimodal,spp_dev,447.dealII,1024.0,1.0,,,1.0008505543360486,,,1.002779153390434,1.0
bimodal,spp_dev,450.soplex,1024.0,1.0,,,0.9780824597577128,,,0.9913308180288603,1.0
bimodal,spp_dev,453.povray,1024.0,1.0,,,1.0005487736570882,,,0.9958967387775319,1.0
bimodal,spp_dev,454.calculix,1024.0,1.0,,,1.0063979278041602,,,1.0048133442394729,1.0
bimodal,spp_dev,456.hmmer,1024.0,1.0,,,1.0378793011434384,,,1.0143514591968161,1.0
bimodal,spp_dev,458.sjeng,1024.0,1.0,,,1.0039395790430343,,,1.0142415067813602,1.0
bimodal,spp_dev,459.GemsFDTD,1024.0,1.0,,,1.0029590004709206,,,1.0152358503775605,1.0
bimodal,spp_dev,464.h264ref,1024.0,1.0,,,1.0816729727937404,,,1.0765758553413036,1.0
bimodal,spp_dev,465.tonto,1024.0,1.0,,,1.0108912582444676,,,0.9923264808052782,1.0
bimodal,spp_dev,470.lbm,1024.0,1.0,,,1.0110130191291875,,,1.0073666362233733,1.0
bimodal,spp_dev,471.omnetpp,1024.0,1.0,,,1.0248846279941626,,,1.0245547940919157,1.0
bimodal,spp_dev,473.astar,1024.0,1.0,,,0.9573286925202539,,,0.9176716073726835,1.0
bimodal,spp_dev,481.wrf,1024.0,1.0,,,1.0105073580603292,,,1.0209341566495034,1.0
bimodal,spp_dev,482.sphinx3,1024.0,1.0,,,0.994859905517322,,,1.0016343618744934,1.0
bimodal,spp_dev,483.xalancbmk,1024.0,1.0,,,1.014535403342473,,,1.009019620915609,1.0
bimodal,spp_dev,600.perlbench,1024.0,1.0,,,1.0177192122639402,,,1.0265953942526271,1.0
bimodal,spp_dev,602.gcc,1024.0,1.0,,,1.0037974100370057,,,1.002686781654834,1.0
