branch_predictor,prefetcher,workload,NRH,Prac Level,ABO_Only,ABO_RFM,TPRAC,TPRAC-TREFper2tREFI,TPRAC-TREFper3tREFI,TPRAC-TREFper4tREFI,TPRAC-TREFpertREFI
hashed_perceptron,next_line,401.bzip2,1024.0,1.0,,,0.9781033153430994,,,0.9859676175790285,1.0
hashed_perceptron,next_line,403.gcc,1024.0,1.0,,,0.9931187569367368,,,0.9978912319644839,1.0
hashed_perceptron,next_line,410.bwaves,1024.0,1.0,,,0.9306762772948907,,,0.9476362094551622,1.0
hashed_perceptron,next_line,416.gamess,1024.0,1.0,,,1.0,,,1.0,1.0
hashed_perceptron,next_line,429.mcf,1024.0,1.0,,,0.9441381600797075,,,0.9582862836267021,1.0
hashed_perceptron,next_line,433.milc,1024.0,1.0,,,0.9470232605799773,,,0.9610103494210473,1.0
hashed_perceptron,next_line,435.gromacs,1024.0,1.0,,,0.9995535714285713,,,1.000892857142857,1.0
hashed_perceptron,next_line,436.cactusADM,1024.0,1.0,,,0.9620751341681575,,,0.9783542039355994,1.0
hashed_perceptron,next_line,437.leslie3d,1024.0,1.0,,,0.9514931814258587,,,0.9632314862765405,1.0
hashed_perceptron,next_line,444.namd,1024.0,1.0,,,0.9981384328989676,,,0.998646133017431,1.0
hashed_perceptron,next_line,445.gobmk,1024.0,1.0,,,0.9993378945045241,,,0.9996689472522622,1.0
hashed_perceptron,next_line,447.dealII,1024.0,1.0,,,0.9996885705387731,,,0.9996885705387729,1.0
hashed_perceptron,next_line,450.soplex,1024.0,1.0,,,0.9507874015748031,,,0.9637232845894264,1.0
hashed_perceptron,next_line,453.povray,1024.0,1.0,,,0.9995027349577323,,,0.9995027349577323,1.0
hashed_perceptron,next_line,454.calculix,1024.0,1.0,,,0.9999103621369665,,,0.9998207242739332,1.0
hashed_perceptron,next_line,456.hmmer,1024.0,1.0,,,0.998238550578762,,,0.9989934574735783,1.0
hashed_perceptron,next_line,458.sjeng,1024.0,1.0,,,0.9787063720781302,,,0.9851104707012489,1.0
hashed_perceptron,next_line,459.GemsFDTD,1024.0,1.0,,,0.9661262005576785,,,0.9755757513167407,1.0
hashed_perceptron,next_line,462.libquantum,1024.0,1.0,,,,,,0.9538461538461539,1.0
hashed_perceptron,next_line,464.h264ref,1024.0,1.0,,,0.9908381824935001,,,0.9949238578680205,1.0
hashed_perceptron,next_line,465.tonto,1024.0,1.0,,,0.998693806465658,,,0.9990203548492435,1.0
hashed_perceptron,next_line,470.lbm,1024.0,1.0,,,0.9352564102564102,,,0.9519230769230768,1.0
hashed_perceptron,next_line,471.omnetpp,1024.0,1.0,,,0.95828331332533,,,0.9689875950380151,1.0
hashed_perceptron,next_line,473.astar,1024.0,1.0,,,0.9763130792996911,,,0.9824922760041195,1.0
hashed_perceptron,next_line,481.wrf,1024.0,1.0,,,0.9961120640365925,,,0.9963407661520871,1.0
hashed_perceptron,next_line,482.sphinx3,1024.0,1.0,,,0.953884978084739,,,0.9661309602868908,1.0
hashed_perceptron,next_line,483.xalancbmk,1024.0,1.0,,,,,,,
hashed_perceptron,next_line,600.perlbench,1024.0,1.0,,,0.9980743893787372,,,0.9985811290159116,1.0
hashed_perceptron,next_line,602.gcc,1024.0,1.0,,,0.9814541622760801,,,0.9833508956796628,1.0
hashed_perceptron,next_line,603.bwaves,1024.0,1.0,,,1.0000000000000002,,,1.0005300821627352,1.0
hashed_perceptron,next_line,605.mcf,1024.0,1.0,,,0.9639065817409767,,,0.9715249156987636,1.0
hashed_perceptron,next_line,607.cactuBSSN,1024.0,1.0,,,0.9796937323924019,,,0.9849655518674515,1.0
hashed_perceptron,next_line,619.lbm,1024.0,1.0,,,0.9363560150901216,,,0.9531926784965769,1.0
hashed_perceptron,next_line,620.omnetpp,1024.0,1.0,,,0.9631459341962256,,,0.9728287718604881,1.0
hashed_perceptron,next_line,621.wrf,1024.0,1.0,,,1.0,,,1.0,1.0
hashed_perceptron,next_line,623.xalancbmk,1024.0,1.0,,,0.9907842768478464,,,0.9926650366748166,1.0
hashed_perceptron,next_line,625.x264,1024.0,1.0,,,0.9879945891105848,,,0.9917145755833614,1.0
hashed_perceptron,next_line,627.cam4,1024.0,1.0,,,0.9528175740210126,,,0.9644699140401146,1.0
hashed_perceptron,next_line,628.pop2,1024.0,1.0,,,0.9435037720033528,,,0.9533948030176026,1.0
hashed_perceptron,next_line,631.deepsjeng,1024.0,1.0,,,0.97373572593801,,,0.9807504078303425,1.0
hashed_perceptron,next_line,638.imagick,1024.0,1.0,,,0.9997821983447073,,,0.9999273994482357,1.0
hashed_perceptron,next_line,641.leela,1024.0,1.0,,,0.9994279176201374,,,0.9994279176201374,1.0
